name,chr,cds_start_pos,strand,start,end,sgd_name
YOR129C,15,566877,-,566877,569559,YOR129C
YOR130C,15,569929,-,569929,570808,ORT1
YOR131C,15,572182,-,572182,572839,YOR131C
YOR132W,15,573175,+,573175,574831,VPS17
YOR133W,15,575098,+,575098,577627,EFT1
YOR134W,15,578564,+,578564,579794,BAG7
YOR135C,15,580159,-,580159,580501,YOR135C
YOR136W,15,580250,+,580250,581360,IDH2
YOR137C,15,581813,-,581813,583682,SIA1
YOR138C,15,584309,-,584309,586325,YOR138C
YOR139C,15,586950,-,586950,587343,YOR139C
YOR140W,15,586981,+,586981,589282,SFL1
YOR141C,15,589942,-,589942,592588,ARP8
YOR142W,15,593057,+,593057,594047,LSC1
YOR142W-B,15,595112,+,595112,600381,YOR142W-B
YOR142W-A,15,595112,+,595112,596435,YOR142W-A
YOR143C,15,601383,-,601383,602343,THI80
YOR144C,15,602717,-,602717,605093,ELG1
YOR145C,15,605347,-,605347,606172,PNO1
YOR146W,15,605873,+,605873,606179,YOR146W
YOR147W,15,606607,+,606607,608476,MDM32
YOR148C,15,608640,-,608640,609198,SPP2
YOR149C,15,609838,-,609838,611389,SMP3
YOR150W,15,611999,+,611999,612491,MRPL23
YOR151C,15,612997,-,612997,616672,RPB2
YOR152C,15,617518,-,617518,618289,YOR152C
YOR153W,15,619840,+,619840,624376,PDR5
YOR154W,15,624729,+,624729,626493,YOR154W
YOR155C,15,626628,-,626628,627981,ISN1
YOR156C,15,628360,-,628360,630541,NFI1
YOR157C,15,630966,-,630966,631752,PUP1
YOR158W,15,632164,+,632164,633121,PET123
YOR159C,15,633282,-,633282,633567,SME1
YOR160W,15,633839,+,633839,636758,MTR10
YOR161C,15,636939,-,636939,638559,PNS1
YOR161W-A,15,637574,+,637574,637655,YOR161W-A
YOR161W-B,15,637975,+,637975,638236,YOR161W-B
YOR161C-C,15,639121,-,639121,639268,YOR161C-C
YOR162C,15,639560,-,639560,641993,YRR1
YOR163W,15,642741,+,642741,643308,DDP1
YOR164C,15,643394,-,643394,644333,YOR164C
YOR165W,15,644566,+,644566,646897,SEY1
YOR166C,15,647126,-,647126,648503,YOR166C
YOR167C,15,648804,-,648804,649008,RPS28A
YOR168W,15,649303,+,649303,651733,GLN4
YOR169C,15,651376,-,651376,651841,YOR169C
YOR170W,15,651858,+,651858,652164,YOR170W
YOR171C,15,652010,-,652010,653885,LCB4
YOR172W,15,654210,+,654210,656571,YRM1
YOR173W,15,657264,+,657264,658326,DCS2
YOR174W,15,658747,+,658747,659602,MED4
YOR175C,15,659815,-,659815,661675,YOR175C
YOR176W,15,662401,+,662401,663583,HEM15
YOR177C,15,665785,-,665785,667180,MPC54
YOR178C,15,667860,-,667860,670242,GAC1
YOR179C,15,671845,-,671845,672412,SYC1
YOR180C,15,674352,-,674352,675168,DCI1
YOR181W,15,675939,+,675939,677841,LAS17
YOR182C,15,678191,-,678191,678794,YOR182C
YOR183W,15,678872,+,678872,679262,FYV12
YOR184W,15,679357,+,679357,680545,SER1
YOR185C,15,681444,-,681444,682107,GSP2
YOR186W,15,683111,+,683111,683546,YOR186W
YOR186C-A,15,683329,-,683329,683539,YOR186C-A
YOR187W,15,684030,+,684030,685344,TUF1
YOR188W,15,685767,+,685767,689181,MSB1
YOR189W,15,689624,+,689624,689975,IES4
YOR190W,15,690695,+,690695,692033,SPR1
YOR191W,15,692475,+,692475,697335,RIS1
YOR192C,15,698768,-,698768,700568,YOR192C
YOR192C-C,15,703988,-,703988,704225,YOR192C-C
YOR192C-B,15,704419,-,704419,709733,YOR192C-B
YOR192C-A,15,708416,-,708416,709733,YOR192C-A
YOR193W,15,710446,+,710446,711577,PEX27
YOR194C,15,711683,-,711683,712544,TOA1
YOR195W,15,712866,+,712866,715332,SLK19
YOR196C,15,715593,-,715593,716838,LIP5
YOR197W,15,717086,+,717086,718385,MCA1
YOR198C,15,718653,-,718653,720066,BFR1
YOR199W,15,720181,+,720181,720511,YOR199W
YOR200W,15,720417,+,720417,720816,YOR200W
YOR201C,15,720470,-,720470,721709,PET56
YOR202W,15,721946,+,721946,722609,HIS3
YOR203W,15,722565,+,722565,722919,YOR203W
YOR204W,15,722911,+,722911,724726,DED1
YOR205C,15,725564,-,725564,727235,YOR205C
YOR206W,15,727512,+,727512,729645,NOC2
YOR207C,15,730008,-,730008,733458,RET1
YOR208W,15,733925,+,733925,736178,PTP2
YOR209C,15,736437,-,736437,737727,NPT1
YOR210W,15,738320,+,738320,738533,RPB10
YOR211C,15,738924,-,738924,741570,MGM1
YOR212W,15,742910,+,742910,744182,STE4
YOR213C,15,744535,-,744535,745282,SAS5
YOR214C,15,745593,-,745593,746304,YOR214C
YOR215C,15,746725,-,746725,747283,YOR215C
YOR216C,15,747525,-,747525,748980,RUD3
YOR217W,15,749301,+,749301,751887,RFC1
YOR218C,15,751476,-,751476,751896,YOR218C
YOR219C,15,752214,-,752214,755010,STE13
YOR220W,15,755328,+,755328,756126,YOR220W
YOR221C,15,756476,-,756476,757559,YOR221C
YOR222W,15,758330,+,758330,759254,ODC2
YOR223W,15,759782,+,759782,760661,YOR223W
YOR224C,15,760825,-,760825,761266,RPB8
YOR225W,15,761392,+,761392,761722,YOR225W
YOR226C,15,761614,-,761614,762085,ISU2
YOR227W,15,762825,+,762825,766566,YOR227W
YOR228C,15,766869,-,766869,767778,YOR228C
YOR229W,15,768409,+,768409,769813,WTM2
YOR230W,15,770800,+,770800,772114,WTM1
YOR231W,15,772601,+,772601,774128,MKK1
YOR231C-A,15,773163,-,773163,773364,YOR231C-A
YOR232W,15,774573,+,774573,775260,MGE1
YOR233W,15,775846,+,775846,778249,KIN4
YOR234C,15,778555,-,778555,779406,YOR234C
YOR235W,15,779870,+,779870,780185,YOR235W
YOR236W,15,780906,+,780906,781542,DFR1
YOR237W,15,781994,+,781994,783299,HES1
YOR238W,15,783677,+,783677,784589,YOR238W
YOR239W,15,784857,+,784857,786745,YOR239W
YOR241W,15,786995,+,786995,788642,MET7
YOR242C,15,788742,-,788742,789858,SSP2
YOR243C,15,790211,-,790211,792242,PUS7
YOR244W,15,792531,+,792531,793869,ESA1
YOR245C,15,794076,-,794076,795333,DGA1
YOR246C,15,795801,-,795801,796794,YOR246C
YOR247W,15,797676,+,797676,798309,SRL1
YOR248W,15,798013,+,798013,798316,YOR248W
YOR249C,15,798674,-,798674,800732,APC5
YOR250C,15,800970,-,800970,802308,CLP1
YOR251C,15,802550,-,802550,803465,YOR251C
YOR252W,15,803667,+,803667,804204,YOR252W
YOR253W,15,804377,+,804377,804908,NAT5
YOR254C,15,805032,-,805032,807024,SEC63
YOR255W,15,807271,+,807271,808108,YOR255W
YOR256C,15,808253,-,808253,810683,YOR256C
YOR257W,15,811007,+,811007,811493,CDC31
YOR258W,15,811670,+,811670,812324,HNT3
YOR259C,15,812394,-,812394,813708,RPT4
YOR260W,15,813983,+,813983,815720,GCD1
YOR261C,15,815914,-,815914,816931,RPN8
YOR262W,15,817290,+,817290,818334,YOR262W
YOR263C,15,818755,-,818755,819163,YOR263C
YOR264W,15,818864,+,818864,820157,DSE3
YOR265W,15,820452,+,820452,820773,RBL2
YOR266W,15,821021,+,821021,822293,PNT1
YOR267C,15,822586,-,822586,824866,HRK1
YOR268C,15,825532,-,825532,825931,YOR268C
YOR269W,15,826383,+,826383,827868,PAC1
YOR270C,15,828050,-,828050,830573,VPH1
YOR271C,15,831057,-,831057,832041,YOR271C
YOR272W,15,832811,+,832811,834194,YTM1
YOR273C,15,834450,-,834450,836430,TPO4
YOR274W,15,837672,+,837672,838959,MOD5
YOR275C,15,839082,-,839082,841068,RIM20
YOR276W,15,841331,+,841331,841817,CAF20
YOR277C,15,841513,-,841513,841822,YOR277C
YOR278W,15,842815,+,842815,843643,HEM4
YOR279C,15,843696,-,843696,844629,RFM1
YOR280C,15,844990,-,844990,845791,FSH3
YOR281C,15,846267,-,846267,847128,PLP2
YOR282W,15,846998,+,846998,847319,YOR282W
YOR283W,15,847451,+,847451,848144,YOR283W
YOR284W,15,848476,+,848476,849208,HUA2
YOR285W,15,849633,+,849633,850053,YOR285W
YOR286W,15,850278,+,850278,850728,YOR286W
YOR287C,15,850935,-,850935,851838,YOR287C
YOR288C,15,852119,-,852119,853076,MPD1
YOR289W,15,853355,+,853355,854111,YOR289W
YOR290C,15,855145,-,855145,860257,SNF2
YOR291W,15,861173,+,861173,865592,YOR291W
YOR292C,15,865651,-,865651,866581,YOR292C
YOR293W,15,867096,+,867096,867851,YOR293W
YOR293C-A,15,867996,-,867996,868146,YOR293C-A
YOR294W,15,868338,+,868338,868950,RRS1
YOR295W,15,869206,+,869206,869893,UAF30
YOR296W,15,870200,+,870200,874070,YOR296W
YOR297C,15,874741,-,874741,875320,TIM18
YOR298W,15,875597,+,875597,877037,YOR298W
YOR298C-A,15,877228,-,877228,877684,MBF1
YOR299W,15,878432,+,878432,880673,BUD7
YOR300W,15,880572,+,880572,880881,YOR300W
YOR301W,15,880962,+,880962,882270,RAX1
YOR302W,15,882762,+,882762,882840,YOR302W
YOR303W,15,882896,+,882896,884132,CPA1
YOR304W,15,884511,+,884511,887874,ISW2
YOR304C-A,15,888517,-,888517,888748,YOR304C-A
YOR305W,15,889019,+,889019,889748,YOR305W
YOR306C,15,889864,-,889864,891430,MCH5
YOR307C,15,892727,-,892727,894089,SLY41
YOR308C,15,894620,-,894620,896384,SNU66
YOR309C,15,896694,-,896694,897075,YOR309C
YOR310C,15,896821,-,896821,898357,NOP58
YOR311C,15,899052,-,899052,899925,HSD1
YOR312C,15,900246,-,900246,901191,YOR312C
YOR313C,15,901854,-,901854,902871,SPS4
YOR314W,15,903039,+,903039,903369,YOR314W
YOR314W-A,15,904454,+,904454,904565,YOR314W-A
YOR315W,15,904756,+,904756,905797,YOR315W
YOR316C,15,906232,-,906232,907552,COT1
YOR316C-A,15,907722,-,907722,907932,YOR316C-A
YOR317W,15,909339,+,909339,911442,FAA1
YOR318C,15,911780,-,911780,912433,YOR318C
YOR319W,15,912818,+,912818,913460,HSH49
YOR320C,15,913615,-,913615,915091,GNT1
YOR321W,15,916026,+,916026,918288,PMT3
YOR322C,15,918602,-,918602,921059,YOR322C
YOR323C,15,921531,-,921531,922902,PRO2
YOR324C,15,923228,-,923228,925037,FRT1
YOR325W,15,924573,+,924573,925047,YOR325W
YOR326W,15,925717,+,925717,930442,MYO2
YOR327C,15,930730,-,930730,931078,SNC2
YOR328W,15,931799,+,931799,936494,PDR10
YOR329C,15,936727,-,936727,939346,SCD5
YOR329W-A,15,939344,+,939344,939554,YOR329W-A
YOR330C,15,939617,-,939617,943382,MIP1
YOR331C,15,943561,-,943561,944119,YOR331C
YOR332W,15,943652,+,943652,944354,VMA4
YOR333C,15,944537,-,944537,944954,YOR333C
YOR334W,15,944592,+,944592,946005,MRS2
YOR335C,15,946229,-,946229,949106,ALA1
YOR335W-A,15,946564,+,946564,946645,YOR335W-A
YOR336W,15,949769,+,949769,953867,KRE5
YOR337W,15,954340,+,954340,956620,TEA1
YOR338W,15,956894,+,956894,957986,YOR338W
YOR339C,15,958358,-,958358,958829,UBC11
YOR340C,15,959198,-,959198,960179,RPA43
YOR341W,15,960983,+,960983,965978,RPA190
YOR342C,15,966662,-,966662,967622,YOR342C
YOR343C,15,968144,-,968144,968471,YOR343C
YOR343W-B,15,970574,+,970574,975888,YOR343W-B
YOR343W-A,15,970574,+,970574,971891,YOR343W-A
YOR344C,15,977190,-,977190,978066,TYE7
YOR345C,15,981808,-,981808,982159,YOR345C
YOR346W,15,981824,+,981824,984782,REV1
YOR347C,15,984938,-,984938,986459,PYK2
YOR348C,15,986895,-,986895,988779,PUT4
YOR349W,15,989785,+,989785,992830,CIN1
YOR350C,15,992860,-,992860,994852,MNE1
YOR351C,15,995014,-,995014,996508,MEK1
YOR352W,15,997209,+,997209,998241,YOR352W
YOR353C,15,998449,-,998449,1000825,SOG2
YOR354C,15,1001143,-,1001143,1003222,MSC6
YOR355W,15,1005134,+,1005134,1006703,GDS1
YOR356W,15,1007218,+,1007218,1009114,YOR356W
YOR357C,15,1009221,-,1009221,1009710,GRD19
YOR358W,15,1010158,+,1010158,1010887,HAP5
YOR359W,15,1011186,+,1011186,1012758,VTS1
YOR360C,15,1013238,-,1013238,1014819,PDE2
YOR361C,15,1015358,-,1015358,1017650,PRT1
YOR362C,15,1017877,-,1017877,1018744,PRE10
YOR363C,15,1020219,-,1020219,1023210,PIP2
YOR364W,15,1023368,+,1023368,1023737,YOR364W
YOR365C,15,1023458,-,1023458,1025570,YOR365C
YOR366W,15,1025253,+,1025253,1025607,YOR366W
YOR367W,15,1026004,+,1026004,1026607,SCP1
YOR368W,15,1026840,+,1026840,1028046,RAD17
YOR369C,15,1028191,-,1028191,1028623,RPS12
YOR370C,15,1029180,-,1029180,1030992,MRS6
YOR371C,15,1031486,-,1031486,1034180,GPB1
YOR372C,15,1034804,-,1034804,1036469,NDD1
YOR373W,15,1036831,+,1036831,1039387,NUD1
YOR374W,15,1039837,+,1039837,1041397,ALD4
YOR375C,15,1041675,-,1041675,1043040,GDH1
YOR376W,15,1043188,+,1043188,1043557,YOR376W
YOR376W-A,15,1045193,+,1045193,1045349,YOR376W-A
YOR377W,15,1046223,+,1046223,1047801,ATF1
YOR378W,15,1049508,+,1049508,1051056,YOR378W
YOR379C,15,1050723,-,1050723,1051062,YOR379C
YOR380W,15,1051287,+,1051287,1052928,RDR1
YOR381W,15,1055542,+,1055542,1057678,FRE3
YOR381W-A,15,1058420,+,1058420,1058588,YOR381W-A
YOR382W,15,1059528,+,1059528,1059990,FIT2
YOR383C,15,1060438,-,1060438,1061053,FIT3
YOR384W,15,1061561,+,1061561,1063646,FRE5
YOR385W,15,1065040,+,1065040,1065913,YOR385W
YOR386W,15,1066836,+,1066836,1068534,PHR1
YOR387C,15,1069618,-,1069618,1070239,YOR387C
YOR388C,15,1071790,-,1071790,1072921,FDH1
YOR389W,15,1074210,+,1074210,1076085,YOR389W
YOR390W,15,1076781,+,1076781,1077909,YOR390W
YOR391C,15,1078542,-,1078542,1079256,HSP33
YOR392W,15,1079279,+,1079279,1079723,YOR392W
YOR393W,15,1080273,+,1080273,1081587,ERR1
YOR394W,15,1082715,+,1082715,1083210,YOR394W
YOR394C-A,15,1084199,-,1084199,1084367,YOR394C-A
YOR396W,15,1085470,+,1085470,1090861,YOR396W
YOR396C-A,15,1090012,-,1090012,1090495,YOR396C-A
YPL283C,16,279,-,279,6007,YPL283C
YPL283W-B,16,642,+,642,1125,YPL283W-B
YPL283W-A,16,1425,+,1425,2001,YPL283W-A
YPL282C,16,7932,-,7932,8427,YPL282C
YPL281C,16,9556,-,9556,10870,ERR2
YPL280W,16,11886,+,11886,12600,HSP32
YPL279C,16,13227,-,13227,14355,YPL279C
YPL278C,16,15052,-,15052,15355,YPL278C
YPL277C,16,15404,-,15404,16868,YPL277C
YPL276W,16,17947,+,17947,18385,YPL276W
YPL275W,16,18368,+,18368,19079,FDH2
YPL274W,16,22937,+,22937,24701,SAM3
YPL273W,16,25086,+,25086,26064,SAM4
YPL272C,16,26610,-,26610,28164,YPL272C
YPL271W,16,30078,+,30078,30267,ATP15
YPL270W,16,30481,+,30481,32803,YPL270W
YPL269W,16,33012,+,33012,34947,KAR9
YPL268W,16,35235,+,35235,37845,PLC1
YPL267W,16,38168,+,38168,38798,YPL267W
YPL266W,16,39120,+,39120,40077,DIM1
YPL265W,16,41042,+,41042,42869,DIP5
YPL264C,16,43282,-,43282,44344,YPL264C
YPL263C,16,44550,-,44550,46506,KEL3
YPL262W,16,47335,+,47335,48802,FUM1
YPL261C,16,48995,-,48995,49304,YPL261C
YPL260W,16,49302,+,49302,50958,YPL260W
YPL259C,16,51243,-,51243,52671,APM1
YPL258C,16,53497,-,53497,55153,THI21
YPL257W-B,16,56747,+,56747,62016,YPL257W-B
YPL257W-A,16,56747,+,56747,58070,YPL257W-A
YPL257W,16,63278,+,63278,63860,YPL257W
YPL256C,16,64976,-,64976,66614,CLN2
YPL255W,16,67724,+,67724,68882,BBP1
YPL254W,16,69484,+,69484,70951,HFI1
YPL253C,16,71062,-,71062,73006,VIK1
YPL252C,16,73362,-,73362,73881,YAH1
YPL251W,16,73624,+,73624,73927,YPL251W
YPL250C,16,74308,-,74308,74719,ICY2
YPL249C-A,16,75698,-,75698,76239,YPL249C-A
YPL250W-A,16,75701,+,75701,75989,YPL250W-A
YPL249C,16,76668,-,76668,79353,GYP5
YPL248C,16,79710,-,79710,82356,GAL4
YPL247C,16,82624,-,82624,84196,YPL247C
YPL246C,16,84508,-,84508,85297,RBD2
YPL245W,16,85585,+,85585,86950,YPL245W
YPL244C,16,87013,-,87013,88033,HUT1
YPL243W,16,88516,+,88516,90316,SRP68
YPL242C,16,90621,-,90621,95109,IQG1
YPL241C,16,95371,-,95371,96258,YPL241C
YPL240C,16,96495,-,96495,98625,HSP82
YPL239W,16,99483,+,99483,100086,YAR1
YPL238C,16,100473,-,100473,100863,YPL238C
YPL237W,16,100495,+,100495,101353,SUI3
YPL236C,16,101607,-,101607,102702,YPL236C
YPL235W,16,103231,+,103231,104647,RVB2
YPL234C,16,104945,-,104945,105440,TFP3
YPL233W,16,106171,+,106171,106822,NSL1
YPL232W,16,107274,+,107274,108147,SSO1
YPL231W,16,108651,+,108651,114315,FAS2
YPL230W,16,115311,+,115311,116487,YPL230W
YPL229W,16,117066,+,117066,117687,YPL229W
YPL228W,16,118381,+,118381,120031,CET1
YPL227C,16,120162,-,120162,121167,ALG5
YPL226W,16,121766,+,121766,125357,NEW1
YPL225W,16,126005,+,126005,126446,YPL225W
YPL224C,16,126737,-,126737,128087,MMT2
YPL223C,16,128630,-,128630,129137,GRE1
YPL222W,16,130160,+,130160,132227,YPL222W
YPL222C-A,16,131868,-,131868,132114,YPL222C-A
YPL221W,16,133041,+,133041,135423,YPL221W
YPL220W,16,135788,+,135788,136442,RPL1A
YPL219W,16,136748,+,136748,138227,PCL8
YPL218W,16,138696,+,138696,139408,YPL218W
YPL217C,16,139618,-,139618,143170,BMS1
YPL216W,16,143819,+,143819,147128,YPL216W
YPL215W,16,147414,+,147414,148422,CBP3
YPL214C,16,148567,-,148567,150190,THI6
YPL213W,16,150612,+,150612,151329,LEA1
YPL212C,16,151513,-,151513,153148,PUS1
YPL211W,16,153493,+,153493,154039,NIP7
YPL210C,16,154288,-,154288,156211,YPL210C
YPL209C,16,156488,-,156488,157592,IPL1
YPL208W,16,157840,+,157840,159592,YPL208W
YPL207W,16,159907,+,159907,162340,YPL207W
YPL206C,16,162630,-,162630,163596,YPL206C
YPL205C,16,163920,-,163920,164265,YPL205C
YPL204W,16,164274,+,164274,165759,HRR25
YPL203W,16,166254,+,166254,167397,TPK2
YPL202C,16,168086,-,168086,169337,AFT2
YPL201C,16,169768,-,169768,171154,YPL201C
YPL200W,16,171482,+,171482,171953,CSM4
YPL199C,16,172031,-,172031,172754,YPL199C
YPL198W,16,173150,+,173150,174701,YPL198W
YPL197C,16,174341,-,174341,174755,YPL197C
YPL196W,16,175041,+,175041,175863,OXR1
YPL195W,16,176221,+,176221,179020,APL5
YPL194W,16,179275,+,179275,181114,DDC1
YPL193W,16,181401,+,181401,182547,RSA1
YPL192C,16,182653,-,182653,183055,PRM3
YPL191C,16,183595,-,183595,184678,YPL191C
YPL190C,16,185315,-,185315,187724,NAB3
YPL189C-A,16,188305,-,188305,188512,YPL189C-A
YPL189W,16,189152,+,189152,190982,GUP2
YPL188W,16,191404,+,191404,192649,POS5
YPL187W,16,193646,+,193646,194144,MF(ALPHA)1
YPL186C,16,194510,-,194510,195425,UIP4
YPL185W,16,195251,+,195251,195647,YPL185W
YPL184C,16,195948,-,195948,197787,YPL184C
YPL183W-A,16,199093,+,199093,199375,YPL183W-A
YPL183C,16,199493,-,199493,202535,YPL183C
YPL182C,16,203304,-,203304,203688,YPL182C
YPL181W,16,203419,+,203419,204940,CTI6
YPL180W,16,205246,+,205246,207646,TCO89
YPL179W,16,208155,+,208155,209805,PPQ1
YPL178W,16,212156,+,212156,212783,CBC2
YPL177C,16,213040,-,213040,213961,CUP9
YPL176C,16,216010,-,216010,218362,YPL176C
YPL175W,16,218628,+,218628,220087,YPL175W
YPL174C,16,220165,-,220165,222772,NIP100
YPL173W,16,223141,+,223141,224035,MRPL40
YPL172C,16,224351,-,224351,225740,COX10
YPL171C,16,226167,-,226167,227370,OYE3
YPL170W,16,228312,+,228312,228771,DAP1
YPL169C,16,229037,-,229037,230837,MEX67
YPL168W,16,231215,+,231215,232508,YPL168W
YPL167C,16,232591,-,232591,237106,REV3
YPL166W,16,237336,+,237336,237978,YPL166W
YPL165C,16,237954,-,237954,239076,SET6
YPL164C,16,239348,-,239348,241496,MLH3
YPL163C,16,241916,-,241916,242699,SVS1
YPL162C,16,243204,-,243204,244026,YPL162C
YPL161C,16,244317,-,244317,246219,BEM4
YPL160W,16,246988,+,246988,250261,CDC60
YPL159C,16,250905,-,250905,251667,PET20
YPL158C,16,252032,-,252032,254309,YPL158C
YPL157W,16,254812,+,254812,255760,TGS1
YPL156C,16,255911,-,255911,256766,PRM4
YPL155C,16,257214,-,257214,259335,KIP2
YPL154C,16,259712,-,259712,260930,PEP4
YPL153C,16,261725,-,261725,264191,RAD53
YPL152W-A,16,264600,+,264600,264699,YPL152W-A
YPL152W,16,265026,+,265026,266103,RRD2
YPL151C,16,266178,-,266178,267534,PRP46
YPL150W,16,268186,+,268186,270892,YPL150W
YPL149W,16,271308,+,271308,272193,ATG5
YPL148C,16,272292,-,272292,272814,YPL148C
YPL147W,16,273253,+,273253,275866,PXA1
YPL146C,16,276160,-,276160,277528,YPL146C
YPL145C,16,278393,-,278393,279698,KES1
YPL144W,16,280478,+,280478,280925,YPL144W
YPL143W,16,282120,+,282120,282969,YPL143W
YPL142C,16,282684,-,282684,283002,YPL142C
YPL141C,16,283462,-,283462,286060,YPL141C
YPL140C,16,287512,-,287512,289033,MKK2
YPL139C,16,289667,-,289667,291050,UME1
YPL138C,16,291364,-,291364,292426,SPP1
YPL137C,16,292815,-,292815,296646,YPL137C
YPL136W,16,296284,+,296284,296653,YPL136W
YPL135W,16,297551,+,297551,298049,ISU1
YPL135C-A,16,297676,-,297676,297850,YPL135C-A
YPL134C,16,298569,-,298569,299502,ODC1
YPL133C,16,299886,-,299886,301227,RDS2
YPL132W,16,301714,+,301714,302617,COX11
YPL131W,16,303119,+,303119,304013,RPL5
YPL130W,16,304385,+,304385,305057,SPO19
YPL129W,16,305296,+,305296,306136,YPL129W
YPL128C,16,306531,-,306531,308220,TBF1
YPL127C,16,308826,-,308826,309603,HHO1
YPL126W,16,310208,+,310208,312899,NAN1
YPL125W,16,313386,+,313386,316485,KAP120
YPL124W,16,316753,+,316753,317515,SPC29
YPL123C,16,317639,-,317639,318944,RNY1
YPL122C,16,319224,-,319224,320766,TFB2
YPL121C,16,320960,-,320960,321629,MEI5
YPL120W,16,322069,+,322069,323743,VPS30
YPL119C-A,16,324022,-,324022,324286,YPL119C-A
YPL119C,16,324409,-,324409,326263,DBP1
YPL118W,16,326626,+,326626,327661,MRP51
YPL117C,16,327862,-,327862,328729,IDI1
YPL116W,16,329604,+,329604,331698,HOS3
YPL115C,16,332098,-,332098,335485,BEM3
YPL114W,16,335946,+,335946,336366,YPL114W
YPL113C,16,335951,-,335951,337142,YPL113C
YPL112C,16,337434,-,337434,338619,PEX25
YPL111W,16,339942,+,339942,340944,CAR1
YPL110C,16,341066,-,341066,344738,YPL110C
YPL109C,16,345262,-,345262,347388,YPL109C
YPL108W,16,348442,+,348442,348949,YPL108W
YPL107W,16,349115,+,349115,349862,YPL107W
YPL106C,16,350190,-,350190,352272,SSE1
YPL105C,16,352859,-,352859,355409,YPL105C
YPL104W,16,355696,+,355696,357673,MSD1
YPL103C,16,357996,-,357996,359403,YPL103C
YPL102C,16,359999,-,359999,360302,YPL102C
YPL101W,16,360205,+,360205,361576,ELP4
YPL100W,16,361868,+,361868,363359,ATG21
YPL099C,16,363516,-,363516,364065,YPL099C
YPL098C,16,364382,-,364382,364724,YPL098C
YPL097W,16,364948,+,364948,366427,MSY1
YPL096C-A,16,366525,-,366525,366732,ERI1
YPL096W,16,366923,+,366923,368015,PNG1
YPL095C,16,368067,-,368067,369438,YPL095C
YPL094C,16,369835,-,369835,370660,YPL094C
YPL093W,16,370974,+,370974,372918,NOG1
YPL092W,16,373789,+,373789,375166,SSU1
YPL091W,16,375498,+,375498,376950,GLR1
YPL090C,16,377287,-,377287,378392,YPL090C
YPL089C,16,379116,-,379116,381147,RLM1
YPL088W,16,381961,+,381961,382990,YPL088W
YPL087W,16,383451,+,383451,384405,YDC1
YPL086C,16,384769,-,384769,386443,ELP3
YPL085W,16,387063,+,387063,393651,SEC16
YPL084W,16,394034,+,394034,396569,BRO1
YPL083C,16,396698,-,396698,398102,SEN54
YPL082C,16,398476,-,398476,404080,MOT1
YPL081W,16,404946,+,404946,406041,YPL081W
YPL080C,16,406168,-,406168,406495,YPL080C
YPL079W,16,406632,+,406632,407536,YPL079W
YPL078C,16,408006,-,408006,408741,ATP4
YPL077C,16,409364,-,409364,410087,YPL077C
YPL076W,16,410439,+,410439,411282,GPI2
YPL075W,16,412250,+,412250,415359,YPL075W
YPL074W,16,415759,+,415759,418024,YTA6
YPL073C,16,418495,-,418495,418981,YPL073C
YPL072W,16,418508,+,418508,420008,UBP16
YPL071C,16,420044,-,420044,420515,YPL071C
YPL070W,16,420944,+,420944,422783,MUK1
YPL069C,16,422881,-,422881,423889,BTS1
YPL068C,16,424211,-,424211,425093,YPL068C
YPL067C,16,425247,-,425247,425844,YPL067C
YPL066W,16,426229,+,426229,427669,YPL066W
YPL065W,16,427923,+,427923,428652,VPS28
YPL064C,16,428707,-,428707,429613,CWC27
YPL063W,16,429935,+,429935,431366,TIM50
YPL062W,16,431891,+,431891,432296,YPL062W
YPL061W,16,432584,+,432584,434087,ALD6
YPL060W,16,434519,+,434519,435761,LPE10
YPL060C-A,16,439424,-,439424,442739,YPL060C-A
YPL059W,16,444575,+,444575,445028,GRX5
YPL058C,16,445838,-,445838,450374,PDR12
YPL057C,16,451905,-,451905,453054,SUR1
YPL056C,16,453426,-,453426,453732,YPL056C
YPL055C,16,453988,-,453988,454987,LGE1
YPL054W,16,455755,+,455755,456661,LEE1
YPL053C,16,457114,-,457114,458455,KTR6
YPL052W,16,458795,+,458795,459675,YPL052W
YPL051W,16,459959,+,459959,460556,ARL3
YPL050C,16,460775,-,460775,461963,MNN9
YPL049C,16,462477,-,462477,463836,DIG1
YPL048W,16,464397,+,464397,465645,CAM1
YPL047W,16,465958,+,465958,466258,SGF11
YPL046C,16,466640,-,466640,466940,ELC1
YPL045W,16,467256,+,467256,469653,VPS16
YPL044C,16,469922,-,469922,470471,YPL044C
YPL043W,16,469935,+,469935,471993,NOP4
YPL042C,16,473036,-,473036,474704,SSN3
YPL041C,16,475114,-,475114,475738,YPL041C
YPL040C,16,475989,-,475989,478998,ISM1
YPL039W,16,479221,+,479221,480172,YPL039W
